osm_type,osm_id,name,tag_key,tag_value,amenity,tourism,shop,leisure,public_transport,railway,highway,historic,office,addr_street,addr_housenumber,lon,lat,all_tags_json
node,4358708290,Marlene,amenity,bar,bar,,,,,,,,,,,8.2675508,49.9962649,"{""amenity"": ""bar"", ""check_date:opening_hours"": ""2020-12-27"", ""indoor_seating"": ""yes"", ""level"": ""0"", ""name"": ""Marlene"", ""outdoor_seating"": ""yes"", ""toilets:wheelchair"": ""no"", ""website"": ""http://marlene-mainz.de/"", ""wheelchair"": ""no""}"
node,4937917564,Moulin Rouge Bar,amenity,bar,bar,,,,,,,,,,,8.2603702,50.0021359,"{""amenity"": ""bar"", ""check_date"": ""2025-05-01"", ""name"": ""Moulin Rouge Bar""}"
node,1066305017,Red Cat,amenity,bar,bar,,,,,,,,,,,8.2668043,49.9980102,"{""addr:postcode"": ""55116"", ""amenity"": ""bar"", ""check_date"": ""2025-04-26"", ""internet_access"": ""no"", ""name"": ""Red Cat"", ""opening_hours"": ""Th-Sa 21:00+"", ""phone"": ""+49 6131 225656"", ""smoking"": ""separated"", ""website"": ""https://www.redcat-club.de/"", ""wheelchair"": ""no""}"
node,1447382563,VINEUS Restaurant & Wine Bar,amenity,bar,bar,,,,,,,,,Rheinstraße,68,8.2757544,50.0030535,"{""addr:city"": ""Mainz"", ""addr:housenumber"": ""68"", ""addr:postcode"": ""55116"", ""addr:street"": ""Rheinstraße"", ""amenity"": ""bar"", ""instagram"": ""https://www.instagram.com/vineusmainz/"", ""name"": ""VINEUS Restaurant & Wine Bar"", ""opening_hours"": ""06:30-23:00"", ""phone"": ""+49 6131 2453400"", ""toilets:wheelchair"": ""yes"", ""website"": ""https://www.vineusmainz.com/"", ""wheelchair"": ""yes""}"
node,12579221258,Valentino,amenity,bar,bar,,,,,,,,,,,8.2638743,49.9985805,"{""amenity"": ""bar"", ""name"": ""Valentino""}"
node,5333475027,Wagon,amenity,bar,bar,,,,,,,,,Parcusstraße,11,8.2612822,50.0016754,"{""addr:housenumber"": ""11"", ""addr:postcode"": ""55116"", ""addr:street"": ""Parcusstraße"", ""amenity"": ""bar"", ""indoor_seating"": ""yes"", ""level"": ""0"", ""name"": ""Wagon"", ""outdoor_seating"": ""no"", ""toilets"": ""yes""}"
node,7128500583,Wallenstein,amenity,bar,bar,,,,,,,,,Schillerplatz,4,8.2681085,49.9983059,"{""addr:city"": ""Mainz"", ""addr:country"": ""DE"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""55116"", ""addr:street"": ""Schillerplatz"", ""amenity"": ""bar"", ""check_date"": ""2025-03-23"", ""email"": ""info@wallenstein-mainz.de"", ""indoor_seating"": ""yes"", ""name"": ""Wallenstein"", ""opening_hours"": ""Mo-Th 09:00-01:00; Fr-Sa 09:00-02:00; Su 09:00-24:00"", ""outdoor_seating"": ""yes"", ""payment:credit_cards"": ""no"", ""payment:debit_cards"": ""no"", ""phone"": ""+49 6131 8894676"", ""smoking"": ""outside"", ""website"": ""https://wallenstein-mainz.de/"", ""wheelchair"": ""yes""}"
node,7195706085,big apple,amenity,bar,bar,,,,,,,,,,,8.2634528,50.0015580,"{""amenity"": ""bar"", ""check_date"": ""2025-02-18"", ""indoor_seating"": ""yes"", ""name"": ""big apple"", ""outdoor_seating"": ""no""}"
node,12703086501,tipwin,amenity,bar,bar,,,,,,,,,Hintere Bleiche,18,8.2641687,50.0023221,"{""addr:housenumber"": ""18"", ""addr:postcode"": ""55116"", ""addr:street"": ""Hintere Bleiche"", ""amenity"": ""bar"", ""name"": ""tipwin""}"
node,504621346,,amenity,bench,bench,,,,,,,,,,,8.2719156,49.9978743,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-11-16""}"
node,1783982366,,amenity,bench,bench,,,,,,,,,,,8.2618528,50.0028743,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,1783982367,,amenity,bench,bench,,,,,,,,,,,8.2618728,50.0028932,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,1783982370,,amenity,bench,bench,,,,,,,,,,,8.2620027,50.0030240,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,1783982371,,amenity,bench,bench,,,,,,,,,,,8.2620196,50.0030423,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,1783982374,,amenity,bench,bench,,,,,,,,,,,8.2621346,50.0031636,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,1783982376,,amenity,bench,bench,,,,,,,,,,,8.2621558,50.0031818,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,1783982391,,amenity,bench,bench,,,,,,,,,,,8.2630069,50.0039105,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes""}"
node,1783982400,,amenity,bench,bench,,,,,,,,,,,8.2634664,50.0043720,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""check_date"": ""2021-03-18""}"
node,1783982413,,amenity,bench,bench,,,,,,,,,,,8.2638385,50.0047485,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""check_date"": ""2021-03-18""}"
node,1834538894,,amenity,bench,bench,,,,,,,,,,,8.2713520,50.0027555,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,2168314528,,amenity,bench,bench,,,,,,,,,,,8.2688325,50.0009772,"{""amenity"": ""bench"", ""backrest"": ""no"", ""check_date"": ""2025-03-01"", ""material"": ""metal""}"
node,2187200573,,amenity,bench,bench,,,,,,,,,,,8.2716510,49.9997988,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2021-11-25""}"
node,2213110800,,amenity,bench,bench,,,,,,,,,,,8.2744221,50.0003558,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""check_date"": ""2020-12-22"", ""material"": ""metal""}"
node,2213110801,,amenity,bench,bench,,,,,,,,,,,8.2744381,50.0003349,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""check_date"": ""2020-12-22"", ""material"": ""metal""}"
node,2213110802,,amenity,bench,bench,,,,,,,,,,,8.2744473,50.0003134,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""check_date"": ""2020-12-22"", ""material"": ""metal""}"
node,2213110803,,amenity,bench,bench,,,,,,,,,,,8.2743659,50.0003683,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""check_date"": ""2020-12-22"", ""material"": ""metal""}"
node,2213110804,,amenity,bench,bench,,,,,,,,,,,8.2744105,50.0003046,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""material"": ""metal""}"
node,2213116504,,amenity,bench,bench,,,,,,,,,,,8.2743857,50.0004482,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""material"": ""metal""}"
node,2213116506,,amenity,bench,bench,,,,,,,,,,,8.2744275,50.0004401,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""material"": ""metal""}"
node,2213187858,,amenity,bench,bench,,,,,,,,,,,8.2744040,50.0004701,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""check_date"": ""2020-12-22"", ""material"": ""metal""}"
node,2213187859,,amenity,bench,bench,,,,,,,,,,,8.2744659,50.0004369,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""material"": ""metal""}"
node,2238920157,,amenity,bench,bench,,,,,,,,,,,8.2588135,50.0013699,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2021-03-24""}"
node,2239984901,,amenity,bench,bench,,,,,,,,,,,8.2590631,50.0012866,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""indoor"": ""yes"", ""layer"": ""1"", ""level"": ""1""}"
node,2239984902,,amenity,bench,bench,,,,,,,,,,,8.2591229,50.0012144,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""indoor"": ""yes"", ""layer"": ""1"", ""level"": ""1""}"
node,2239984903,,amenity,bench,bench,,,,,,,,,,,8.2590372,50.0013179,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""indoor"": ""yes"", ""layer"": ""1"", ""level"": ""1""}"
node,2239984904,,amenity,bench,bench,,,,,,,,,,,8.2590901,50.0012540,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""indoor"": ""yes"", ""layer"": ""1"", ""level"": ""1""}"
node,2318358680,,amenity,bench,bench,,,,,,,,,,,8.2707788,50.0008357,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2021-05-22""}"
node,2838719052,,amenity,bench,bench,,,,,,,,,,,8.2703577,49.9993041,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2021-02-13""}"
node,2850729002,,amenity,bench,bench,,,,,,,,,,,8.2708592,50.0024787,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""survey:date"": ""2021-08-18""}"
node,3771655797,,amenity,bench,bench,,,,,,,,,,,8.2750586,49.9994405,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2021-03-27""}"
node,3771655799,,amenity,bench,bench,,,,,,,,,,,8.2751234,49.9994063,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2021-03-27""}"
node,4097421824,,amenity,bench,bench,,,,,,,,,,,8.2568101,49.9990794,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,4097421829,,amenity,bench,bench,,,,,,,,,,,8.2567028,49.9989880,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,4097421830,,amenity,bench,bench,,,,,,,,,,,8.2567645,49.9990329,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,4097422460,,amenity,bench,bench,,,,,,,,,,,8.2566599,49.9989432,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,4097422461,,amenity,bench,bench,,,,,,,,,,,8.2566197,49.9989122,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,4097422462,,amenity,bench,bench,,,,,,,,,,,8.2566197,49.9989467,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,4115013155,,amenity,bench,bench,,,,,,,,,,,8.2604657,49.9960739,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,4174904551,,amenity,bench,bench,,,,,,,,,,,8.2564453,49.9995072,"{""amenity"": ""bench"", ""backrest"": ""no"", ""check_date"": ""2021-03-11"", ""material"": ""wood""}"
node,4397907289,,amenity,bench,bench,,,,,,,,,,,8.2719957,50.0020717,"{""amenity"": ""bench"", ""backrest"": ""no""}"
node,4920475056,,amenity,bench,bench,,,,,,,,,,,8.2652252,49.9961578,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,4928958688,,amenity,bench,bench,,,,,,,,,,,8.2577368,50.0003885,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2026-01-12""}"
node,6341511364,,amenity,bench,bench,,,,,,,,,,,8.2725522,50.0026078,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6341511365,,amenity,bench,bench,,,,,,,,,,,8.2725259,50.0026008,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6341511366,,amenity,bench,bench,,,,,,,,,,,8.2724987,50.0025967,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6341511367,,amenity,bench,bench,,,,,,,,,,,8.2724733,50.0025932,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6341511368,,amenity,bench,bench,,,,,,,,,,,8.2724370,50.0025885,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6544812918,,amenity,bench,bench,,,,,,,,,,,8.2773167,49.9995001,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6544812920,,amenity,bench,bench,,,,,,,,,,,8.2774620,49.9995680,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""no""}"
node,6544812921,,amenity,bench,bench,,,,,,,,,,,8.2774219,49.9995582,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""no""}"
node,6544812922,,amenity,bench,bench,,,,,,,,,,,8.2775029,49.9995797,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""no""}"
node,6548323710,,amenity,bench,bench,,,,,,,,,,,8.2717075,49.9979391,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-11-16""}"
node,6548323711,,amenity,bench,bench,,,,,,,,,,,8.2716003,49.9979712,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-11-16""}"
node,6548323712,,amenity,bench,bench,,,,,,,,,,,8.2716587,49.9979544,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-11-16""}"
node,6548323713,,amenity,bench,bench,,,,,,,,,,,8.2715514,49.9979873,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-11-16""}"
node,6548323714,,amenity,bench,bench,,,,,,,,,,,8.2719586,49.9978599,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-11-16""}"
node,6711809165,,amenity,bench,bench,,,,,,,,,,,8.2773287,49.9996939,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""no"", ""direction"": ""155""}"
node,6711809166,,amenity,bench,bench,,,,,,,,,,,8.2773720,49.9997063,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""no"", ""direction"": ""155""}"
node,6780513527,,amenity,bench,bench,,,,,,,,,,,8.2721657,50.0012415,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6780513528,,amenity,bench,bench,,,,,,,,,,,8.2722386,50.0012684,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6780513529,,amenity,bench,bench,,,,,,,,,,,8.2722021,50.0012553,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6780513532,,amenity,bench,bench,,,,,,,,,,,8.2724128,50.0010948,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6780513533,,amenity,bench,bench,,,,,,,,,,,8.2724101,50.0011182,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6780513534,,amenity,bench,bench,,,,,,,,,,,8.2726640,50.0011295,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6780513535,,amenity,bench,bench,,,,,,,,,,,8.2726491,50.0011078,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,6799075885,,amenity,bench,bench,,,,,,,,,,,8.2575279,50.0029012,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2026-03-26"", ""material"": ""wood""}"
node,6799075886,,amenity,bench,bench,,,,,,,,,,,8.2573983,50.0030392,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2026-05-12"", ""material"": ""wood""}"
node,6806066110,,amenity,bench,bench,,,,,,,,,,,8.2591880,50.0007308,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-12-27""}"
node,6807612685,,amenity,bench,bench,,,,,,,,,,,8.2590006,50.0006641,"{""amenity"": ""bench"", ""armrest"": ""yes"", ""backrest"": ""yes"", ""covered"": ""yes"", ""material"": ""metal""}"
node,6837688298,,amenity,bench,bench,,,,,,,,,,,8.2696999,49.9974919,"{""amenity"": ""bench"", ""backrest"": ""no"", ""check_date"": ""2025-11-11"", ""note"": ""Bank rund um den gefällten Baum""}"
node,6870481884,,amenity,bench,bench,,,,,,,,,,,8.2678794,49.9990982,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""wood"", ""survey:date"": ""2021-03-13""}"
node,7080392741,,amenity,bench,bench,,,,,,,,,,,8.2645115,49.9970962,"{""amenity"": ""bench"", ""backrest"": ""no"", ""material"": ""metal"", ""survey:date"": ""2021-02-28""}"
node,7080392742,,amenity,bench,bench,,,,,,,,,,,8.2649523,49.9968392,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal""}"
node,7148089243,,amenity,bench,bench,,,,,,,,,,,8.2600481,49.9963622,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,7148104113,,amenity,bench,bench,,,,,,,,,,,8.2602574,49.9967215,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,7156943132,,amenity,bench,bench,,,,,,,,,,,8.2721336,50.0010133,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,7156943133,,amenity,bench,bench,,,,,,,,,,,8.2721631,50.0010133,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,7499032898,,amenity,bench,bench,,,,,,,,,,,8.2749018,50.0040286,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,7499032899,,amenity,bench,bench,,,,,,,,,,,8.2749297,50.0040380,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,7499032900,,amenity,bench,bench,,,,,,,,,,,8.2750285,50.0040786,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,7499032901,,amenity,bench,bench,,,,,,,,,,,8.2751356,50.0038266,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
node,7676195223,,amenity,bench,bench,,,,,,,,,,,8.2715204,50.0008074,"{""amenity"": ""bench"", ""armrest"": ""no"", ""backrest"": ""yes"", ""material"": ""metal""}"
node,7717518820,,amenity,bench,bench,,,,,,,,,,,8.2580884,50.0019596,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-03-05"", ""description"": ""vier Bänke mit je sechs Sitzplätzen"", ""material"": ""metal"", ""seats"": ""24"", ""source"": ""estimate; extrapolate; survey""}"
node,7717518821,,amenity,bench,bench,,,,,,,,,,,8.2579468,50.0018429,"{""amenity"": ""bench"", ""armrest"": ""yes"", ""backrest"": ""yes"", ""check_date"": ""2025-03-05"", ""description"": ""2 Bänke mit je sechs Sitzplätzen"", ""level"": ""0"", ""material"": ""metal"", ""seats"": ""12"", ""source"": ""survey""}"
node,7717518822,,amenity,bench,bench,,,,,,,,,,,8.2577622,50.0020534,"{""amenity"": ""bench"", ""armrest"": ""yes"", ""backrest"": ""yes"", ""check_date"": ""2025-03-05"", ""description"": ""2 Bänke mit je sechs Sitzplätzen"", ""level"": ""0"", ""material"": ""metal"", ""seats"": ""12"", ""source"": ""survey""}"
node,7717518823,,amenity,bench,bench,,,,,,,,,,,8.2578698,50.0022027,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-03-05"", ""description"": ""vier Bänke mit je sechs Sitzplätzen"", ""material"": ""metal"", ""seats"": ""24"", ""source"": ""estimate; extrapolate; survey""}"
node,7717518824,,amenity,bench,bench,,,,,,,,,,,8.2576914,50.0024052,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-03-05"", ""description"": ""vier Bänke mit je sechs Sitzplätzen"", ""seats"": ""24"", ""source"": ""estimate; extrapolate; survey""}"
node,7717518825,,amenity,bench,bench,,,,,,,,,,,8.2575250,50.0023110,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""check_date"": ""2025-03-05"", ""description"": ""2 Bänke mit je sechs Sitzplätzen"", ""material"": ""metal"", ""seats"": ""12"", ""source"": ""estimate; extrapolate; survey""}"
node,8467293497,,amenity,bench,bench,,,,,,,,,,,8.2649165,49.9969448,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-02-28""}"
node,8467298265,,amenity,bench,bench,,,,,,,,,,,8.2655053,49.9966536,"{""amenity"": ""bench"", ""backrest"": ""no"", ""material"": ""metal"", ""survey:date"": ""2021-02-28""}"
node,8467298524,,amenity,bench,bench,,,,,,,,,,,8.2652006,49.9967967,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-02-28""}"
node,8513544117,,amenity,bench,bench,,,,,,,,,,,8.2697440,50.0006258,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-03-13""}"
node,8513544217,,amenity,bench,bench,,,,,,,,,,,8.2697078,50.0006671,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-03-13""}"
node,8513544317,,amenity,bench,bench,,,,,,,,,,,8.2696694,50.0005631,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-03-13""}"
node,8530000287,,amenity,bench,bench,,,,,,,,,,,8.2584664,50.0012379,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""level"": ""2"", ""seats"": ""3""}"
node,8530017248,,amenity,bench,bench,,,,,,,,,,,8.2585382,50.0012039,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""level"": ""2"", ""seats"": ""3""}"
node,8530021641,,amenity,bench,bench,,,,,,,,,,,8.2580891,50.0011523,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""description"": ""Telekom Hotspot"", ""level"": ""2""}"
node,8530031979,,amenity,bench,bench,,,,,,,,,,,8.2584335,50.0012275,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""level"": ""2"", ""seats"": ""3""}"
node,8530166603,,amenity,bench,bench,,,,,,,,,,,8.2588313,50.0015484,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""indoor"": ""yes"", ""layer"": ""1"", ""level"": ""1""}"
node,8530166604,,amenity,bench,bench,,,,,,,,,,,8.2587985,50.0015880,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""indoor"": ""yes"", ""layer"": ""1"", ""level"": ""1""}"
node,8530166605,,amenity,bench,bench,,,,,,,,,,,8.2587715,50.0016206,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""indoor"": ""yes"", ""layer"": ""1"", ""level"": ""1""}"
node,8530166606,,amenity,bench,bench,,,,,,,,,,,8.2587456,50.0016519,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""indoor"": ""yes"", ""layer"": ""1"", ""level"": ""1""}"
node,8559889518,,amenity,bench,bench,,,,,,,,,,,8.2712321,50.0026333,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""survey:date"": ""2021-03-25""}"
node,8575280619,,amenity,bench,bench,,,,,,,,,,,8.2713667,50.0038892,"{""amenity"": ""bench"", ""backrest"": ""no"", ""material"": ""metal"", ""survey:date"": ""2021-03-30""}"
node,8575284722,,amenity,bench,bench,,,,,,,,,,,8.2715895,50.0040962,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-03-30""}"
node,8575290919,,amenity,bench,bench,,,,,,,,,,,8.2713642,50.0039513,"{""amenity"": ""bench"", ""backrest"": ""no"", ""material"": ""metal"", ""survey:date"": ""2021-03-30""}"
node,8575305417,,amenity,bench,bench,,,,,,,,,,,8.2714746,50.0041165,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-03-30""}"
node,8575305517,,amenity,bench,bench,,,,,,,,,,,8.2715280,50.0041059,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-03-30""}"
node,8601781617,,amenity,bench,bench,,,,,,,,,,,8.2696175,50.0008903,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-04-07""}"
node,8755146524,,amenity,bench,bench,,,,,,,,,,,8.2701990,50.0000402,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-05-22""}"
node,8755157717,,amenity,bench,bench,,,,,,,,,,,8.2704309,50.0001642,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""material"": ""metal"", ""survey:date"": ""2021-05-22""}"
